,text,sentiment,clean_message
222,"Simple, lightweight and great fit.",1,simple lightweight great fit
223,"All in all, I'd expected a better consumer experience from Motorola.",0,id expect well consumer experience motorola
224,There's a horrible tick sound in the background on all my calls that I have never experienced before.,0,there horrible tick sound background call never experience
225,These are certainly very comfortable and functionality is decent.,1,certainly comfortable functionality decent
226,I usually don't like headbands but this one is very lightweight & doesn't mess up my hair.,1,usually dont like headband one lightweight doesnt mess hair
227,I'm a bit disappointed.,0,im bit disappointed
228,"I have had this phone for over a year now, and I will tell you, its not that great.",0,phone year tell great
229,I ordered this for sony Ericsson W810i but I think it only worked once (thats when I first used it).,0,order sony ericsson w810i think work thats first use
230,The battery is completely useless to me.,0,battery completely useless
231,What a big waste of time.,0,big waste time
232,Don't waste your $$$ on this one.,0,dont waste one
233,Great sound and service.,1,great sound service
234,Really pleased with this product so far.,1,really pleased product far
235,One of my favorite purchases ever.,1,one favorite purchase ever
236,best bluetooth on the market.,1,best bluetooth market
237,Authentic leather with nice shine and comfort .I recommend you this case !!,1,authentic leather nice shine comfort recommend case
238,I was very excited to get this headset because I thought it was really cute.,1,excited get headset think really cute
239,Do not make the same mistake as me.,0,make mistake
240,Big Disappointment with calendar sync.,0,big disappointment calendar sync
241,the phone was unusable and was not new.,0,phone unusable new
242,Worst Customer Service Ever.,0,worst customer service ever
243,"No additional ear gels provided, and no instructions whatsoever.",0,additional ear gel provide instruction whatsoever
244,It defeats the purpose of a bluetooth headset.,0,defeat purpose bluetooth headset
245,Worth every penny.,1,worth every penny
246,Excellent wallet type phone case.,1,excellent wallet type phone case
247,Nice headphones for the price and they work great!,1,nice headphone price work great
248,Internet is excrutiatingly slow.,0,internet excrutiatingly slow
249,"It is very comfortable to wear as well, which is probably the most important aspect about using a case.",1,comfortable wear well probably important aspect use case
250,"It's fits like a glove and is strong, secure, and durable.",1,fit like glove strong secure durable
251,O my gosh the best phone I have ever had.,1,gosh best phone ever
252,It's very attractive and appears to be of good quality.,1,attractive appear good quality
253,I love all the features and form factor.,1,love feature form factor
254,This product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it,0,product strong rubberpetroleum smell unbearable cause return
255,poor quality and service.,0,poor quality service
256,"The cable looks so thin and flimsy, it is scary.",0,cable look thin flimsy scary
257,Great Earpiece.,1,great earpiece
258,Excellent hands free tool.,1,excellent hand free tool
259,Great for using with your home stereo.,1,great use home stereo
260,Good product - incredible value.,1,good product incredible value
261,Only had this a month but it's worked flawlessly so far.,1,month work flawlessly far
262,Works great.,1,work great
263,Absolutel junk.,0,absolutel junk
264,THAT one didn't work either.,0,one didnt work either
265,Battery life is real good.,1,battery life real good
266,Returned 8 hours later.,0,return 8 hour later
267,It's a great item.,1,great item
268,Don't waste your money!.,0,dont waste money
269,Love this headset!,1,love headset
270,"Not only will it drain your player, but may also potentially fry it.",0,drain player may also potentially fry
271,Worked perfectly!,1,work perfectly
272,Unreliable - I'm giving up.,0,unreliable im give
273,I gave it 5 stars because of the sound quality.,1,give 5 star sound quality
274,Avoid this one if you can.,0,avoid one
275,Reversible plug works great.,1,reversible plug work great
276,I wasted my little money with this earpiece.,0,waste little money earpiece
277,Very good phone.,1,good phone
278,"Best of all is the rotating feature, very helpful.",1,best rotate feature helpful
279,Comfort for our whole family.,1,comfort whole family
280,"Good product, good seller.",1,good product good seller
281,I love this bluetooth!,1,love bluetooth
282,"First of all, it doesn't wear well.",0,first doesnt wear well
283,I am very impressed with this headset from Plantronics.,1,impressed headset plantronics
284,I got it because it was so small and adorable.,1,get small adorable
285,Great phone!.,1,great phone
286,I wouldn't recommend buying this product.,0,wouldnt recommend buying product
287,Piece of Junk.,0,piece junk
288,Poorly contstruct hinge.,0,poorly contstruct hinge
289,"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems",1,item great installed let charge overnite work good every since problem
290,Great Phone.,1,great phone
291,Don't buy it.,0,dont buy
292,Excellent Phone.,1,excellent phone
293,DO NOT PURCHASE THIS PHONE.,0,purchase phone
294,The voice recognition thru the handset is excellent.,1,voice recognition thru handset excellent
295,This is hands down the best phone I've ever had.,1,hand best phone ive ever
296,"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",1,work great cat attack phone scratch protective strip instead destroy screen
297,This one works and was priced right.,1,one work price right
298,Customer service was terrible.,0,customer service terrible
299,Battery life still not long enough in Motorola Razor V3i.,0,battery life still long enough motorola razor v3i
300,Sending it back.,0,send back
301,Now I know that I made a wise decision.,1,know make wise decision
302,Someone shouldve invented this sooner.,1,someone shouldve invent sooner
303,Good price.,1,good price
304,Everything worked on the first try.The device was certainly engineered in a clever way and the construction feels good.,1,everything work first trythe device certainly engineer clever way construction feel good
305,I received it quickly and it works great!!,1,receive quickly work great
306,Has been working great.,1,work great
307,"As many people complained, I found this headset's microphone was very weak.",0,many people complain find headset microphone weak
308,My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,0,5year old nokia 2160 tracfone hold charge lot well
309,They do not care about the consumer one bit.,0,care consumer one bit
310,"This is a good battery, and it got here really fast.",1,good battery get really fast
311,The instruction manual is lacking.,0,instruction manual lacking
312,Also its slim enough to fit into my alarm clock docking station without removing the case.,1,also slim enough fit alarm clock dock station without remove case
313,Phone now holds charge like it did when it was new.,1,phone hold charge like new
314,The battery is unreliable as well as the service use antena.,0,battery unreliable well service use antena
315,It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired headset (that plugged into an LG).,0,uncomfortable sound quality quite poor compare phone razr previous wire headset plug lg
316,We have gotten a lot of compliments on it.,1,gotten lot compliment
317,This is definitely a must have if your state does not allow cell phone usage while driving.,1,definitely must state allow cell phone usage driving
318,I want my money back.,0,want money back
319,I love this device.,1,love device
320,I am also very happy with the price.,1,also happy price
321,I ordered this product first and was unhappy with it immediately.,0,ordered product first unhappy immediately
322,The Ngage is still lacking in earbuds.,0,ngage still lack earbuds
323,I was able to do voice dialing in the car with no problem.,1,able voice dial car problem
324,"I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.",0,23 bar cell phone home cant hear anything
325,"good item, low price.",1,good item low price
326,"However-the riingtones are not the best, and neither are the games.",0,howeverthe riingtones best neither game
327,The plug did not work very well.,0,plug work well
328,AMAZON SUCKS.,0,amazon suck
329,Rip off---- Over charge shipping.,0,rip charge shipping
330,VERY comfortable.,1,comfortable
331,The battery is working well as a replacement for the original that came with the phone over 2 years ago.,1,battery work well replacement original come phone 2 year ago
332,The reception is excellent!,1,reception excellent
333,"It fits comfortably in either ear, the sound is clear and loud, and the charge lasts a couple of days.",1,fit comfortably either ear sound clear loud charge last couple day
334,"very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons on the headset.",1,clear quality sound dont mess sound ipod since sound button headset
335,1. long lasting battery (you don't have to recharge it as frequentyly as some of the flip phones)2.,0,1 long lasting battery dont recharge frequentyly flip phones2
336,Obviously there is a problem with the adhesive.,0,obviously problem adhesive
337,Very disappointing.,0,disappoint
338,"It was an inexpensive piece, but I would still have expected better quality.",0,inexpensive piece would still expect good quality
339,It is practically useless and did not add any kind of boost to my reception after I bought it.,0,practically useless add kind boost reception buy
340,Excellent sound quality.,1,excellent sound quality
341,Was not happy.,0,happy
342,A PIECE OF JUNK THAT BROKE AFTER BEING ON MY PHONE FOR 2 DAYS!!!,0,piece junk break phone 2 day
343,New Battery works great in phone.,1,new battery work great phone
344,Worst customer service.,0,worst customer service
345,"I've dropped my phone more times than I can say, even on concrete and my phone is still great (knock on wood!).",1,ive drop phone time say even concrete phone still great knock wood
346,Reception is terrible and full of static.,0,reception terrible full static
347,Good audio quality.,1,good audio quality
348,This little device has transformed my organizational capability and made my life a whole lot easier.,1,little device transform organizational capability make life whole lot easy
349,"I was sitting in my vehicle, with the cradle on my belt, and the headset lost signal.",0,sit vehicle cradle belt headset lose signal
350,Were JERKS on the phone.,0,jerk phone
351,Works like a charm.. Works as advertised.,1,work like charm work advertise
352,"Comfortable, Nice Range, Good Battery Life.",1,comfortable nice range good battery life
353,Their network coverage in Los Angeles is horrible.,0,network coverage los angeles horrible
354,Excellent starter wireless headset.,0,excellent starter wireless headset
355,"The loudspeaker option is great, the bumpers with the lights is very ... appealing.",0,loudspeaker option great bumper light appeal
356,The only thing that I think could improve is the sound leaks out from the headset.,0,thing think could improve sound leak headset
357,"First off the reception sucks, I have never had more than 2 bars, ever.",0,first reception suck never 2 bar ever
358,The phone gets EXTREMELY HOT!,0,phone get extremely hot
359,"The microphone also works well, but (according to people I have called) it applifies everything.",1,microphone also work well accord people call applifies everything
360,Nice design and quality.,1,nice design quality
361,"Also, if your phone is dropped, this case is not going to save it, specially when dropped face down.",0,also phone drop case go save specially dropped face
362,"It is light, easy to use, and has very clear reception and transmission.",1,light easy use clear reception transmission
363,"bad fit, way too big.",0,bad fit way big
364,It definitely was not as good as my S11.,1,definitely good s11
365,awesome device.,1,awesome device
366,Waste of money.,0,waste money
367,"I had ordered a motorola data cable, got a very well finished and working product.",1,order motorola data cable get well finish work product
368,Love This Phone.,1,love phone
369,I was looking for this headset for a long time and now that I've got it I couldn't be happier.,1,look headset long time ive get couldnt happier
370,"I'll be drivng along, and my headset starts ringing for no reason.",0,ill drivng along headset start ring reason
371,Display is excellent and camera is as good as any from that year.,1,display excellent camera good year
372,Battery life is also great!,1,battery life also great
373,The worst phone I've ever had.... Only had it for a few months.,0,worst phone ive ever month
374,Not a good item.. It worked for a while then started having problems in my auto reverse tape player.,0,good item work started problem auto reverse tape player
375,This is so embarassing and also my ears hurt if I try to push the ear plug into my ear.,0,embarassing also ears hurt try push ear plug ear
376,Protects the phone on all sides.,1,protects phone side
377,This is a VERY average phone with bad battery life that operates on a weak network.,0,average phone bad battery life operate weak network
378,"Clear Skype Calls, Long Battery Life, Long Range.",1,clear skype call long battery life long range
379,Soyo technology sucks.,0,soyo technology suck
380,Great Hands Free Device.,1,great hand free device
381,"you can even take self portraits with the outside (exterior) display, very cool.",1,even take self portrait outside exterior display cool
382,Same problem as others have mentioned.,0,problem others mention
383,After trying many many handsfree gadgets this is the one that finally works well.,1,try many many handsfree gadget one finally work well
384,Magical Help.,1,magical help
385,The worst piece of crap ever along with the Verizon customer service.,0,bad piece crap ever along verizon customer service
386,Poor sound quality.,0,poor sound quality
387,The best phone in market :).,1,best phone market
388,It worked very well.,1,work well
389,The company shipped my product very promptly and it works well.,1,company ship product promptly work well
390,Exactly what I wanted.,1,exactly want
391,The picture resolution is far below what other comparably-priced phones are offering today.,0,picture resolution far comparablypriced phone offer today
392,This is a great deal.,1,great deal
393,"Excellent product, I am very satisfied with the purchase.",1,excellent product satisfy purchase
394,I highly recommend these and encourage people to give them a try.,1,highly recommend encourage people give try
395,Better than you'd expect.,1,well youd expect
396,"Using all earpieces, left or right, this thing will not stay on my ear.",0,use earpiece leave right thing stay ear
397,Great product and price.,1,great product price
398,"Sounds good reasonably priced and effective, Its that simple !",1,sound good reasonably price effective simple
399,Still Waiting...... I'm sure this item would work well.. if I ever recieve it!,0,still wait im sure item would work well ever recieve
400,what a disappointment,0,disappointment
401,Very prompt service.,1,prompt service
402,Excellent product for the price.,1,excellent product price
403,Very pleased with this headset.,1,pleased headset
404,don't waste your money and time.,0,dont waste money time
405,I especially love the long battery life.,1,especially love long battery life
406,"It's so stupid to have to keep buying new chargers, car chargers, cradles, headphones and car kits every time a new phone comes out.",0,stupid keep buy new charger car charger cradle headphone car kit every time new phone come
407,Works great.,1,work great
408,Plantronics Bluetooth Excelent Buy.,1,plantronics bluetooth excelent buy
409,I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.,0,come verizon cingulair nicer cell phone first thing notice really bad service
410,I'll be looking for a new earpiece.,0,ill look new earpiece
411,I highly recommend this device to everyone!,1,highly recommend device everyone
412,Jawbone Era is awesome too!,1,jawbone era awesome
413,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement,0,receive white colored battery go dead couple hoursthe original use last week still last longer thereplacement
414,After a year the battery went completely dead on my headset.,0,year battery go completely dead headset
415,"I have used several phone in two years, but this one is the best.",1,use several phone two year one best
416,An Awesome New Look For Fall 2000!.,1,awesome new look fall 2000
417,This is the first phone I've had that has been so cheaply made.,0,first phone ive cheaply make
418,"Att is not clear, sound is very distorted and you have to yell when you talk.",0,att clear sound distort yell talk
419,The plastic breaks really easy on this clip.,0,plastic break really easy clip
420,Price is good too.,1,price good
421,Don't make the same mistake I did.,0,dont make mistake
422,Oh and I forgot to also mention the weird color effect it has on your phone.,0,oh forgot also mention weird color effect phone
423,I'm using it with an iriver SPINN (with case) and it fits fine.,1,im use iriver spinn case fit fine
424,Also the area where my unit broke).- I'm not too fond of the magnetic strap.,0,also area unit break im fond magnetic strap
425,"Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.",1,overall psyched phone appointment contact get great reception
426,"every thing on phone work perfectly, she like it.",1,every thing phone work perfectly like
427,"Another note about this phone's appearance is that it really looks rather bland, especially in the all black model.",0,another note phone appearance really look rather bland especially black model
428,IT'S REALLY EASY.,1,really easy
429,My Sanyo has survived dozens of drops on blacktop without ill effect.,1,sanyo survive dozen drop blacktop without ill effect
430,Fantastic earphones.,1,fantastic earphone
431,It finds my cell phone right away when I enter the car.,1,find cell phone right away enter car
432,Low Quality.,0,low quality
433,I highly recommend this modest priced cellular phone.,1,highly recommend modest price cellular phone
434,But it does get better reception and clarity than any phone I've had before.,1,get good reception clarity phone ive
435,Warning - Stay away.,0,warn stay away
436,I wish I could return the unit and get back my money.,0,wish could return unit get back money
437,Awsome Device Works Great!!.,1,awsome device work great
438,I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.,0,use talk 1 1 12 hour battery would literally drain die
439,"If you don't find it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.",0,dont find bad unit come one earpad onlyi would recommend anyone
440,Very Displeased.,0,displeased
441,"I might have gotten a defect, but I would not risk buying it again because of the built quality alone.",0,might get defect would risk buying build quality alone
442,They made this case too small and is very difficult to install.,0,make case small difficult install
443,Restored my phone to like new performance.,1,restore phone like new performance
444,"I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.",1,would recommend purchase jabra jx10 series 2 work flawlessly moto q go figure
445,"I searched the Internet, and found this one to be the best value.",1,search internet find one best value
446,Does not fit.,0,fit
447,Very happy with this product.,1,happy product
448,"The screen size is big, key pad lit well enough, and the camera quality is excellent for a camera phone.",1,screen size big key pad lit well enough camera quality excellent camera phone
449,There's really nothing bad I can say about this headset.,0,there really nothing bad say headset
450,"i'm glad i found this product on amazon it is hard to find, it wasn't high priced.",1,im glad find product amazon hard find wasnt high price
451,Portable and it works.,1,portable work
452,"My colleague & I now get great reception.A little expensive, but performance is great.",1,colleague get great receptiona little expensive performance great
453,I even fully charged it before I went to bed and turned off blue tooth and wi-fi and noticed that it only had 20 % left in the morning.,0,even fully charge go bed turn blue tooth wifi notice 20 leave morning
454,I've also had problems with the phone reading the memory card in which I always turn it on and then off again.,0,ive also problem phone read memory card always turn
455,Not good when wearing a hat or sunglasses.,0,good wear hat sunglass
456,Timely shipment and quality product.,1,timely shipment quality product
457,Nice solid keyboard.,1,nice solid keyboard
458,Very well made and fits my Surefire GX2 perfectly.,1,well make fit surefire gx2 perfectly
459,Horrible phone.,0,horrible phone
460,BT50 battery junk!.,0,bt50 battery junk
461,We would recommend these to others.,1,would recommend others
462,Cant get the software to work with my computer.,0,cant get software work computer
463,Disappointed!.,0,disappointed
464,poor voice clarity.,0,poor voice clarity
465,The battery works great!,1,battery work great
466,No buyers remorse on this one!.,0,buyer remorse one
467,Very disappointed in AccessoryOne.,0,disappointed accessoryone
468,I find this inexcusable and so will probably be returning this phone and perhaps changing carriers.,0,find inexcusable probably return phone perhaps change carrier
469,"Looks great and is strong.""",1,look great strong
470,"I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.",1,tmobile service 2 3 year pretty happy
471,The update procedure is difficult and cumbersome.,0,update procedure difficult cumbersome
472,Disappointment.. I hate anything that goes in my ear.,0,disappointment hate anything go ear
473,Great software for Motorolas.,1,great software motorolas
474,The delivery was on time.,1,delivery time
475,Very easy to use.,1,easy use
476,"Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).",0,uncomfortable ear dont use lg vx9900 env
477,The volume switch rocketed out of the unit to a destination unknown.,0,volume switch rocket unit destination unknown
478,"It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.",1,hold charge long time reasonably comfortable longwearing condition quality sound tremendous
479,I'd like to return it.,0,id like return
480,The keyboard is really worthwhile in usefulness and is sturdy enough I don't expect any problems.,1,keyboard really worthwhile usefulness sturdy enough dont expect problem
481,"Verizon's bills, however, are difficult to understand even though their pricing plans are simple.",0,verizons bill however difficult understand even though pricing plan simple
482,"After charging overnight, these batteries work great.",1,charge overnight battery work great
483,You won't regret it!,1,wont regret
484,I love this phone!.,1,love phone
485,A Disappointment.,0,disappointment
486,Its not user friendly.,0,user friendly
487,Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect.,0,unfortunately ability actually know receive call rather important feature phone pitiful respect
488,"Then I exchanged for the same phone, even that had the same problem.",0,exchange phone even problem
489,This results in the phone being either stuck at max volume or mute.,0,result phone either stuck max volume mute
490,This PDA rocks.,1,pda rock
491,"It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.",1,super charge use small hybrid palmtopcameracellphone excels role
492,"I would definitely recommend the Jabra BT250v for those who are looking for comfort, clarity and a great price!",1,would definitely recommend jabra bt250v look comfort clarity great price
493,I had Verizon 2 years ago and really liked their service.,1,verizon 2 year ago really liked service
494,Pretty piece of junk.,0,pretty piece junk
495,Plug was the wrong size.,0,plug wrong size
496,Works as described.,1,work describe
497,Save your money.... I've had this item for 11 months now.,0,save money ive item 11 month
498,Bad Purchase.,0,bad purchase
499,WELL IM SATISFIED.,1,well im satisfy
500,"The bose noise cancelling is amazing, which is very important for a NYC commuter.",1,bose noise cancel amazing important nyc commuter
501,This battery is an excellent bargain!,1,battery excellent bargain
502,Defective crap.,0,defective crap
503,I would have given no star if I was able.,0,would give star able
504,I wear glasses and it fits fine with them.,1,wear glass fit fine
505,"The sound quality for the device is unacceptable.Unless you are in a really quiet area, you almost hear nothing.",0,sound quality device unacceptableunless really quiet area almost hear nothing
506,I would not recommend this item to anyone.,0,would recommend item anyone
507,The holster that arrived did not match the photo in the ad.,0,holster arrive match photo ad
508,great...no problems at all!.,1,greatno problem
509,"As an earlier review noted, plug in this charger and nothing happens.",0,earlier review note plug charger nothing happens
510,This frog phone charm is adorable and very eye catching.,1,frog phone charm adorable eye catch
511,You never know if you pushed it hard enough or the right number of times for the function you want or not.,0,never know push hard enough right number time function want
512,The sound is clear and the people I talk to on it are amazed at the quality too.,1,sound clear people talk amaze quality
513,I got the aluminum case for my new Palm VX and it worked really well--it has protected my handheld perfectly so far.,1,get aluminum case new palm vx work really wellit protect handheld perfectly far
514,"very good product, well made.",1,good product well make
515,Mobile Phone Tools are a must have.,1,mobile phone tool must
516,I am very impressed with the job that Motorola did on the sturdiness of this phone.,1,impressed job motorola sturdiness phone
517,"I received my orders well within the shipping timeframe, everything was in good working order and overall, I am very excited to have this source.",1,receive order well within ship timeframe everything good work order overall excite source
518,The phone is sturdy and waterproof.,1,phone sturdy waterproof
519,I am not impressed with this and i would not recommend this item to anyone.,0,impress would recommend item anyone
520,My only complaint is the standard sound volume is a little low even when turned up to 5(of 5),0,complaint standard sound volume little low even turn 5of 5
521,Thanks again to Amazon for having the things I need for a good price!,1,thanks amazon thing need good price
522,I ended up sliding it on the edge of my pants or back pockets instead.,1,end slide edge pant back pocket instead
523,I had to go to a store and bought a new NOKIA phone which is working great.,1,go store bought new nokia phone work great
524,Works great!.,1,work great
525,REALLY UGLY.,0,really ugly
526,"horrible, had to switch 3 times.",0,horrible switch 3 time
527,The noise shield is incrediable.,1,noise shield incrediable
528,No real improvement.,0,real improvement
529,Razr Battery - Good buy.,1,razr battery good buy
530,Keep up the good work Amazon!!,1,keep good work amazon
531,They refuse to refund or replace.,0,refuse refund replace
532,Unfortunately it's easy to accidentally activate them with the gentle-touch buttons if you accidentally touch the phone to your face while listening.,0,unfortunately easy accidentally activate gentletouch button accidentally touch phone face listen
533,So I basically threw my money out the window for nothing.,0,basically threw money window nothing
534,Great case and price!,1,great case price
535,All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I am not laughing.,0,take one drop 6 inch kitchen counter crackedi impress laugh
536,"Bluetooth range is good - a few days ago I left my phone in the trunk, got a call, and carried the conversation without a hitch.",1,bluetooth range good day ago leave phone trunk get call carry conversation without hitch
537,"Small, sleek, impressive looking, practical setup with ample storage in place.",1,small sleek impressive look practical setup ample storage place
538,The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.,1,eargels channel sound directly ear seem increase sound volume clarity
539,none of the new ones have ever quite worked properly.,0,none new one ever quite work properly
540,I am glad I purchased it.,1,glad purchase
541,I've missed numerous calls because of this reason.,0,ive miss numerous call reason
542,"Perhaps my phone is defective, but people cannot hear me when I use this.",0,perhaps phone defective people hear use
543,Don't buy this product.,0,dont buy product
544,"sucked, most of the stuff does not work with my phone.",0,suck stuff work phone
545,"No shifting, no bubbling, no peeling, not even a scratch, NOTHING!I couldn't be more happier with my new one for the Droid.",1,shift bubble peel even scratch nothingi couldnt happy new one droid
546,Worst software ever used.... If I could give this zero stars I would.,0,bad software ever use could give zero star would
547,Trying to make a call on these is an exercise in frustration.,0,try make call exercise frustration
548,The case is a flimsy piece of plastic and has no front or side protection whatsoever.,0,case flimsy piece plastic front side protection whatsoever
549,"I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.",1,jabra earset happy sound quality especially outgo well
550,"I love the camera, it's really pretty good quality.",1,love camera really pretty good quality
551,Thank you for such great service.,1,thank great service
552,Its a total package.,1,total package
553,"The seller is very understanding and patient, I would definitely buy from them again.",1,seller understanding patient would definitely buy
554,I give Wirefly 1 star.I will contact Cingular/AT&T; and inform them of this practice.,0,give wirefly 1 stari contact cingularatt inform practice
555,It's AGGRAVATING!,0,aggravate
556,Great product for the price!.,1,great product price
557,"I have purchased these for both family and friends, and all enjoy their clarity and ease of use",1,purchase family friends enjoy clarity ease use
558,Virgin Wireless rocks and so does this cheap little phone!,1,virgin wireless rock cheap little phone
559,"None of it works, just don't buy it.",0,none work dont buy
560,"Muddy, low quality sound, and the casing around the wire's insert was poorly super glued and slid off.",0,muddy low quality sound case around wire insert poorly super glue slid
561,Please dont waste your money.,0,please dont waste money
562,"All in all, I'm quite satisfied with this purchase.",1,im quite satisfied purchase
563,"If you are looking for a good quality Motorola Headset keep looking, this isn't it.",0,look good quality motorola headset keep look isnt
564,Yet Plantronincs continues to use the same flawed charger design.,0,yet plantronincs continue use flaw charger design
565,Disapointing Results.,0,disapointing result
566,Cumbersome design.,0,cumbersome design
567,"Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!",1,great new package nice work good problem come less time expect
568,Great Product.,1,great product
569,It's A PIECE OF CRAP!,0,piece crap
570,"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0,experience terrible fourth bluetooth headset much comfortable last jabra hat
571,This fixes all the problems.,1,fix problem
572,Worst ever.,0,worst ever
573,I am very happy,1,happy
574,"I've had no trouble accessing the Internet, downloading ringtones or performing any of the functions.",1,ive trouble access internet download ringtones perform function
575,"I can barely ever hear on it and am constantly saying ""what?""",0,barely ever hear constantly say
576,The battery life is highly unacceptable.,0,battery life highly unacceptable
577,That company is a joke.,0,company joke
578,It does everything the description said it would.,1,everything description say would
579,Due to this happening on every call I was forced to stop using this headset.,0,due happen every call force stop use headset
580,"It works great with a car charger, especially if you cannot plug in two adapters at the same time.",1,work great car charger especially plug two adapter time
581,"Verizon tech support walked my through a few procedures, none of which worked and I ended up having to do a hard re-set, wiping out all my data.",0,verizon tech support walk procedure none work ended hard reset wipe data
582,"Voice Quality, Signal Strength, Dropped Calls.",0,voice quality signal strength drop call
583,"It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it's not.",1,play louder speaker size price low would think quality lack however
584,Better than expected.,1,well expect
585,"It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is difficult to push them.",0,feel poorly construct menu difficult navigate button recess difficult push
586,Battery is holding up well.,1,battery hold well
587,Also difficult to put on.I'd recommend avoiding this product.,0,also difficult put onid recommend avoid product
588,"I only used it two days, and it wasn't always easy to hear with.",0,use two day wasnt always easy hear
589,I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.,0,get car charger even week charger brokeni go plug start smoke
590,Sprint - terrible customer service.,0,sprint terrible customer service
591,Linked to my phone without effort.,1,link phone without effort
592,THey are so cool!,1,cool
593,Easy to use.,1,easy use
594,Better Than New.,1,well new
595,"What possesed me to get this junk, I have no idea...",0,possesed get junk idea
596,Piece of trash.,0,piece trash
597,A pretty good product.,1,pretty good product
598,This is a great phone!.,1,great phone
599,"For the price on Amazon, it is an excellent product, which I would highly recommend.",1,price amazon excellent product would highly recommend
600,Their Research and Development division obviously knows what they're doing.,1,research development division obviously know theyre
601,"The real killer is the volume, and of course it breaking.",0,real killer volume course breaking
602,Those phones are working just fine now.,1,phone work fine
603,I am more than happy with this product.,1,happy product
604,Poor Construction.,0,poor construction
605,This is infuriating.,0,infuriate
606,"Overall, I would recommend this phone over the new Walkman.",1,overall would recommend phone new walkman
607,Sprint charges for this service.,0,sprint charge service
608,"It is cheap, and it feel and look just as cheap.",0,cheap feel look cheap
609,It fits my ear well and is comfortable on.,1,fit ear well comfortable
610,It doesn't work in Europe or Asia.,0,doesnt work europe asia
611,clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.,1,clip belt deffinitely make feel like 50 cent upandcoming
612,I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.,1,like design look jabra behing ear headset 5020 pretty comfortible wear 24 hour day without pain ear
613,I was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price.,1,amaze quick arrival two original lg cell phone battery fraction price
614,the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.,0,worst phone samsungcrap crappy samsung e715 bad ever seeen
615,the charger worked for about a week and then completely stopped charging my phone.,0,charger work week completely stop charge phone
616,Poor product.,0,poor product
617,However I needed some better instructions.,0,however need well instruction
618,You need two hands to operate the screen.This software interface is decade old and cannot compete with new software designs.,0,need two hand operate screenthis software interface decade old compete new software design
619,Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).,1,work well pair treo 700w skype headset pc use usb bluetooth transceiver
620,"Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.",0,steer clear product go genuine palm replacementr pen come threepack
621,DO NOT BUY DO NOT BUYIT SUCKS,0,buy buyit suck
622,This is a great product..... sure beats using your fingers!.,1,great product sure beat use finger
623,"Plus, I seriously do not believe it is worth its steep price point.",0,plus seriously believe worth steep price point
624,All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long haul.,1,case ive try normally fall apart month one seem long haul
625,Very Dissapointing Performance.,0,dissapointing performance
626,Don't make the same mistake that I did and please don't buy this phone.,0,dont make mistake please dont buy phone
627,This phone might well be the worst I've ever had in any brand.,0,phone might well worst ive ever brand
628,Case was more or less an extra that I originally put on but later discarded because it scratched my ear.,0,case le extra originally put later discard scratch ear
629,I recommend iGo to anyone with different brand cell phones/mp3 players in the family.,1,recommend igo anyone different brand cell phonesmp3 player family
630,Don't bother - go to the store.,0,dont bother go store
631,"I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!",1,post detailed comment grey black phone fire red great color
