,text,sentiment,clean_message
2112,its a little geeky but i think thats its sex on toast and it rocks and oozes sex right down to its battery embedded sleek stylish leather case.,1,it a littl geeki but i think that it sex on toast and it rock and ooz sex right down to it batteri emb sleek stylish leather case
2113,"Great product, fast shipping!.",1,great product fast ship
2114,Absolutely great.,1,absolut great
2115,The keyboard is a nice compromise between a full QWERTY and the basic cell phone number keypad.,1,the keyboard be a nice compromis between a full qwerti and the basic cell phone number keypad
2117,It is very comfortable on the ear.,1,it be veri comfort on the ear
2118,It has been a winner for us.,1,it have be a winner for u
2119,)Setup couldn't have been simpler.,1,setup couldnt have be simpler
2120,I've tried several different earpieces for my cell phone and this Jabra one is the first one I've found that fits my ear comfortably.,1,ive tri sever differ earpiec for my cell phone and thi jabra one be the first one ive find that fit my ear comfort
2122,Iam very pleased with my purchase.,1,iam veri pleas with my purchas
2124,Gets the job done.,1,get the job do
2125,Great audio!.,1,great audio
2128,"I've only had my bluetooth for a few weeks, but I really like it.",1,ive onli have my bluetooth for a few week but i realli like it
2130,It is so small and you don't even realize that it is there after a while of getting used to it.,1,it be so small and you dont even realiz that it be there after a while of get use to it
2131,The accompanied software is almost brilliant.,1,the accompani softwar be almost brilliant
2132,Headset works great & was packaged nicely to avoid any damage.,1,headset work great be packag nice to avoid ani damag
2133,!I definitly recommend!!,1,i definitli recommend
2136,Very good stuff for the price.,1,veri good stuff for the price
2137,My headset works just peachy-keen.,1,my headset work just peachykeen
2139,Voice recognition is tremendous!,1,voic recognit be tremend
2145,I got this phone on reccomendation from a relative and I'm glad I did.,1,i get thi phone on reccomend from a rel and im glad i do
2152,I had absolutely no problem with this headset linking to my 8530 Blackberry Curve!,1,i have absolut no problem with thi headset link to my 8530 blackberri curv
2153,"I know that sounds funny, but to me it seemed like sketchy technology that wouldn't work well.Well, this one works great.",1,i know that sound funni but to me it seem like sketchi technolog that wouldnt work wellwel thi one work great
2155,This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used.,1,thi phone be veri fast with send ani kind of messag and web brows be significantli faster than previou phone i have use
2156,"Nice quality build, unlike some cheap s*** out there.",1,nice qualiti build unlik some cheap s out there
2157,This item is fantastic and works perfectly!,1,thi item be fantast and work perfectli
2158,And I just love the colors!,1,and i just love the color
2159,W810i is just SUPERB.,1,w810i be just superb
2161,Great charger.,1,great charger
2163,Works like a charm; it work the same as the one I got with the phone.,1,work like a charm it work the same a the one i get with the phone
2165,Great Value.,1,great valu
2167,"The look of it is very sharp and the screen is nice and clear, with great graphics.",1,the look of it be veri sharp and the screen be nice and clear with great graphic
2170,EXCELLENT SERVICE!!!!!!!!.,1,excel servic
2173,The iGo chargers and tips are really great.,1,the igo charger and tip be realli great
2174,The file browser offers all the options that one needs.Handsfree is great.,1,the file browser offer all the option that one needshandsfre be great
2175,Superb Phone on a Great Network.,1,superb phone on a great network
2176,"I connected my wife's bluetooth,(Motorola HS850) to my phone and it worked like a charm whether the phone was in my pocket or the case.",1,i connect my wife bluetoothmotorola hs850 to my phone and it work like a charm whether the phone be in my pocket or the case
2182,The sound quality is good and functionality is awesome.,1,the sound qualiti be good and function be awesom
2185,Incredible!.,1,incred
2187,Great phone!.,1,great phone
2191,Any ring tone..Overall good phone to buy..,1,ani ring toneoveral good phone to buy
2192,Lately they have been extremely nice and helpful on the phone.,1,late they have be extrem nice and help on the phone
2195,"Light weight, I hardly notice it is there.",1,light weight i hardli notic it be there
2196,You'll love how thin it is.,1,youll love how thin it be
2200,"The color is even prettier than I thought it would be, and the graphics are incredibly sharp.",1,the color be even pretti than i think it would be and the graphic be incred sharp
2201,All in all I think it was a good investment.,1,all in all i think it be a good invest
2203,The best electronics of the available FM Transmitters.,1,the best electron of the avail fm transmitt
2205,"great headset, very impressed - H500.",1,great headset veri impress h500
2206,"The ""1.2"" mega pixel camera, being a part of a phone, is reasonably good7.",1,the 12 mega pixel camera be a part of a phone be reason good7
2207,I've had this for nearly 2 years and it has worked great for me.,1,ive have thi for nearli 2 year and it have work great for me
2208,Good transmit audio.,1,good transmit audio
2212,Great price also!,1,great price also
2213,"The range is very decent, I've been able to roam around my house with the phone in the living room with no reception/sound quality issues.",1,the rang be veri decent ive be abl to roam around my hous with the phone in the live room with no receptionsound qualiti issu
2214,fast service.,1,fast servic
2215,I would highly recommend this.,1,i would highli recommend thi
2216,I would recommend this.,1,i would recommend thi
2219,I'm still infatuated with this phone.,1,im still infatu with thi phone
2222,"Simple, lightweight and great fit.",1,simpl lightweight and great fit
2225,These are certainly very comfortable and functionality is decent.,1,these be certainli veri comfort and function be decent
2226,I usually don't like headbands but this one is very lightweight & doesn't mess up my hair.,1,i usual dont like headband but thi one be veri lightweight doesnt mess up my hair
2233,Great sound and service.,1,great sound and servic
2234,Really pleased with this product so far.,1,realli pleas with thi product so far
2235,One of my favorite purchases ever.,1,one of my favorit purchas ever
2236,best bluetooth on the market.,1,best bluetooth on the market
2237,Authentic leather with nice shine and comfort .I recommend you this case !!,1,authent leather with nice shine and comfort i recommend you thi case
2238,I was very excited to get this headset because I thought it was really cute.,1,i be veri excit to get thi headset becaus i think it be realli cute
2245,Worth every penny.,1,worth everi penni
2246,Excellent wallet type phone case.,1,excel wallet type phone case
2247,Nice headphones for the price and they work great!,1,nice headphon for the price and they work great
2249,"It is very comfortable to wear as well, which is probably the most important aspect about using a case.",1,it be veri comfort to wear as well which be probabl the most import aspect about use a case
2250,"It's fits like a glove and is strong, secure, and durable.",1,it fit like a glove and be strong secur and durabl
2251,O my gosh the best phone I have ever had.,1,o my gosh the best phone i have ever have
2252,It's very attractive and appears to be of good quality.,1,it veri attract and appear to be of good qualiti
2253,I love all the features and form factor.,1,i love all the featur and form factor
2257,Great Earpiece.,1,great earpiec
2258,Excellent hands free tool.,1,excel hand free tool
2259,Great for using with your home stereo.,1,great for use with your home stereo
2260,Good product - incredible value.,1,good product incred valu
2261,Only had this a month but it's worked flawlessly so far.,1,onli have thi a month but it work flawlessli so far
2262,Works great.,1,work great
2265,Battery life is real good.,1,batteri life be real good
2267,It's a great item.,1,it a great item
2269,Love this headset!,1,love thi headset
2271,Worked perfectly!,1,work perfectli
2273,I gave it 5 stars because of the sound quality.,1,i give it 5 star becaus of the sound qualiti
2275,Reversible plug works great.,1,revers plug work great
2277,Very good phone.,1,veri good phone
2278,"Best of all is the rotating feature, very helpful.",1,best of all be the rotat featur veri help
2279,Comfort for our whole family.,1,comfort for our whole famili
2280,"Good product, good seller.",1,good product good seller
2281,I love this bluetooth!,1,i love thi bluetooth
2283,I am very impressed with this headset from Plantronics.,1,i be veri impress with thi headset from plantron
2284,I got it because it was so small and adorable.,1,i get it becaus it be so small and ador
2285,Great phone!.,1,great phone
2289,"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems",1,thi item be great instal it let it charg up overnit and it have be work good everi sinc with no problem
2290,Great Phone.,1,great phone
2292,Excellent Phone.,1,excel phone
2294,The voice recognition thru the handset is excellent.,1,the voic recognit thru the handset be excel
2295,This is hands down the best phone I've ever had.,1,thi be hand down the best phone ive ever have
2296,"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",1,work great when my cat attack the phone he scratch the protect strip instead of destroy the screen
2297,This one works and was priced right.,1,thi one work and be price right
2301,Now I know that I made a wise decision.,1,now i know that i make a wise decis
2302,Someone shouldve invented this sooner.,1,someon shouldv invent thi sooner
2303,Good price.,1,good price
2304,Everything worked on the first try.The device was certainly engineered in a clever way and the construction feels good.,1,everyth work on the first tryth devic be certainli engin in a clever way and the construct feel good
2305,I received it quickly and it works great!!,1,i receiv it quickli and it work great
2306,Has been working great.,1,have be work great
2310,"This is a good battery, and it got here really fast.",1,thi be a good batteri and it get here realli fast
2312,Also its slim enough to fit into my alarm clock docking station without removing the case.,1,also it slim enough to fit into my alarm clock dock station without remov the case
2313,Phone now holds charge like it did when it was new.,1,phone now hold charg like it do when it be new
2316,We have gotten a lot of compliments on it.,1,we have get a lot of compliment on it
2317,This is definitely a must have if your state does not allow cell phone usage while driving.,1,thi be definit a must have if your state do not allow cell phone usag while drive
2319,I love this device.,1,i love thi devic
2320,I am also very happy with the price.,1,i be also veri happi with the price
2323,I was able to do voice dialing in the car with no problem.,1,i be abl to do voic dial in the car with no problem
2325,"good item, low price.",1,good item low price
2330,VERY comfortable.,1,veri comfort
2331,The battery is working well as a replacement for the original that came with the phone over 2 years ago.,1,the batteri be work well a a replac for the origin that come with the phone over 2 year ago
2332,The reception is excellent!,1,the recept be excel
2333,"It fits comfortably in either ear, the sound is clear and loud, and the charge lasts a couple of days.",1,it fit comfort in either ear the sound be clear and loud and the charg last a coupl of day
2334,"very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons on the headset.",1,veri clear qualiti sound and you dont have to mess with the sound on your ipod sinc you have the sound button on the headset
2340,Excellent sound quality.,1,excel sound qualiti
2343,New Battery works great in phone.,1,new batteri work great in phone
2345,"I've dropped my phone more times than I can say, even on concrete and my phone is still great (knock on wood!).",1,ive drop my phone more time than i can say even on concret and my phone be still great knock on wood
2347,Good audio quality.,1,good audio qualiti
2348,This little device has transformed my organizational capability and made my life a whole lot easier.,1,thi littl devic have transform my organiz capabl and make my life a whole lot easi
2351,Works like a charm.. Works as advertised.,1,work like a charm work a advertis
2352,"Comfortable, Nice Range, Good Battery Life.",1,comfort nice rang good batteri life
2359,"The microphone also works well, but (according to people I have called) it applifies everything.",1,the microphon also work well but accord to peopl i have call it applifi everyth
2360,Nice design and quality.,1,nice design and qualiti
2362,"It is light, easy to use, and has very clear reception and transmission.",1,it be light easi to use and have veri clear recept and transmiss
2364,It definitely was not as good as my S11.,1,it definit be not as good a my s11
2365,awesome device.,1,awesom devic
2367,"I had ordered a motorola data cable, got a very well finished and working product.",1,i have order a motorola data cabl get a veri well finish and work product
2368,Love This Phone.,1,love thi phone
2369,I was looking for this headset for a long time and now that I've got it I couldn't be happier.,1,i be look for thi headset for a long time and now that ive get it i couldnt be happi
2371,Display is excellent and camera is as good as any from that year.,1,display be excel and camera be as good a ani from that year
2372,Battery life is also great!,1,batteri life be also great
2376,Protects the phone on all sides.,1,protect the phone on all side
2378,"Clear Skype Calls, Long Battery Life, Long Range.",1,clear skype call long batteri life long rang
2380,Great Hands Free Device.,1,great hand free devic
2381,"you can even take self portraits with the outside (exterior) display, very cool.",1,you can even take self portrait with the outsid exterior display veri cool
2383,After trying many many handsfree gadgets this is the one that finally works well.,1,after tri mani mani handsfre gadget thi be the one that final work well
2384,Magical Help.,1,magic help
2387,The best phone in market :).,1,the best phone in market
2388,It worked very well.,1,it work veri well
2389,The company shipped my product very promptly and it works well.,1,the compani ship my product veri promptli and it work well
2390,Exactly what I wanted.,1,exactli what i want
2392,This is a great deal.,1,thi be a great deal
2393,"Excellent product, I am very satisfied with the purchase.",1,excel product i be veri satisfi with the purchas
2394,I highly recommend these and encourage people to give them a try.,1,i highli recommend these and encourag peopl to give them a tri
2395,Better than you'd expect.,1,good than youd expect
2397,Great product and price.,1,great product and price
2398,"Sounds good reasonably priced and effective, Its that simple !",1,sound good reason price and effect it that simpl
2401,Very prompt service.,1,veri prompt servic
2402,Excellent product for the price.,1,excel product for the price
2403,Very pleased with this headset.,1,veri pleas with thi headset
2405,I especially love the long battery life.,1,i especi love the long batteri life
2407,Works great.,1,work great
2408,Plantronics Bluetooth Excelent Buy.,1,plantron bluetooth excel buy
2411,I highly recommend this device to everyone!,1,i highli recommend thi devic to everyon
2412,Jawbone Era is awesome too!,1,jawbon era be awesom too
2415,"I have used several phone in two years, but this one is the best.",1,i have use sever phone in two year but thi one be the best
2416,An Awesome New Look For Fall 2000!.,1,an awesom new look for fall 2000
2420,Price is good too.,1,price be good too
2423,I'm using it with an iriver SPINN (with case) and it fits fine.,1,im use it with an iriv spinn with case and it fit fine
2425,"Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.",1,overal i be psych to have a phone which have all my appoint and contact in and get great recept
2426,"every thing on phone work perfectly, she like it.",1,everi thing on phone work perfectli she like it
2428,IT'S REALLY EASY.,1,it realli easi
2429,My Sanyo has survived dozens of drops on blacktop without ill effect.,1,my sanyo have surviv dozen of drop on blacktop without ill effect
2430,Fantastic earphones.,1,fantast earphon
2431,It finds my cell phone right away when I enter the car.,1,it find my cell phone right away when i enter the car
2433,I highly recommend this modest priced cellular phone.,1,i highli recommend thi modest price cellular phone
2434,But it does get better reception and clarity than any phone I've had before.,1,but it do get good recept and clariti than ani phone ive have befor
2437,Awsome Device Works Great!!.,1,awsom devic work great
2443,Restored my phone to like new performance.,1,restor my phone to like new perform
2444,"I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.",1,i would recommend purchas the jabra jx10 seri 2 which work flawlessli with my moto q go figur
2445,"I searched the Internet, and found this one to be the best value.",1,i search the internet and find thi one to be the best valu
2447,Very happy with this product.,1,veri happi with thi product
2448,"The screen size is big, key pad lit well enough, and the camera quality is excellent for a camera phone.",1,the screen size be big key pad lit well enough and the camera qualiti be excel for a camera phone
2450,"i'm glad i found this product on amazon it is hard to find, it wasn't high priced.",1,im glad i find thi product on amazon it be hard to find it wasnt high price
2451,Portable and it works.,1,portabl and it work
2452,"My colleague & I now get great reception.A little expensive, but performance is great.",1,my colleagu i now get great receptiona littl expens but perform be great
2456,Timely shipment and quality product.,1,time shipment and qualiti product
2457,Nice solid keyboard.,1,nice solid keyboard
2458,Very well made and fits my Surefire GX2 perfectly.,1,veri well make and fit my surefir gx2 perfectli
2461,We would recommend these to others.,1,we would recommend these to other
2465,The battery works great!,1,the batteri work great
2469,"Looks great and is strong.""",1,look great and be strong
2470,"I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.",1,i have have tmobil servic for 2 or 3 year now and i be pretti happi with it
2473,Great software for Motorolas.,1,great softwar for motorola
2474,The delivery was on time.,1,the deliveri be on time
2475,Very easy to use.,1,veri easi to use
2478,"It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.",1,it hold a charg for a long time be reason comfort under longwear condit and the qualiti of sound be tremend
2480,The keyboard is really worthwhile in usefulness and is sturdy enough I don't expect any problems.,1,the keyboard be realli worthwhil in use and be sturdi enough i dont expect ani problem
2482,"After charging overnight, these batteries work great.",1,after charg overnight these batteri work great
2483,You won't regret it!,1,you wont regret it
2484,I love this phone!.,1,i love thi phone
2490,This PDA rocks.,1,thi pda rock
2491,"It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.",1,it be super charg up for use a a small hybrid palmtopcameracellphon and excel in those role
2492,"I would definitely recommend the Jabra BT250v for those who are looking for comfort, clarity and a great price!",1,i would definit recommend the jabra bt250v for those who be look for comfort clariti and a great price
2493,I had Verizon 2 years ago and really liked their service.,1,i have verizon 2 year ago and realli like their servic
2496,Works as described.,1,work a describ
2499,WELL IM SATISFIED.,1,well im satisfi
2500,"The bose noise cancelling is amazing, which is very important for a NYC commuter.",1,the bose nois cancel be amaz which be veri import for a nyc commut
2501,This battery is an excellent bargain!,1,thi batteri be an excel bargain
2504,I wear glasses and it fits fine with them.,1,i wear glass and it fit fine with them
2508,great...no problems at all!.,1,greatno problem at all
2510,This frog phone charm is adorable and very eye catching.,1,thi frog phone charm be ador and veri eye catch
2512,The sound is clear and the people I talk to on it are amazed at the quality too.,1,the sound be clear and the peopl i talk to on it be amaz at the qualiti too
2513,I got the aluminum case for my new Palm VX and it worked really well--it has protected my handheld perfectly so far.,1,i get the aluminum case for my new palm vx and it work realli wellit have protect my handheld perfectli so far
2514,"very good product, well made.",1,veri good product well make
2515,Mobile Phone Tools are a must have.,1,mobil phone tool be a must have
2516,I am very impressed with the job that Motorola did on the sturdiness of this phone.,1,i be veri impress with the job that motorola do on the sturdi of thi phone
2517,"I received my orders well within the shipping timeframe, everything was in good working order and overall, I am very excited to have this source.",1,i receiv my order well within the ship timefram everyth be in good work order and overal i be veri excit to have thi sourc
2518,The phone is sturdy and waterproof.,1,the phone be sturdi and waterproof
2521,Thanks again to Amazon for having the things I need for a good price!,1,thank again to amazon for have the thing i need for a good price
2522,I ended up sliding it on the edge of my pants or back pockets instead.,1,i end up slide it on the edg of my pant or back pocket instead
2523,I had to go to a store and bought a new NOKIA phone which is working great.,1,i have to go to a store and buy a new nokia phone which be work great
2524,Works great!.,1,work great
2527,The noise shield is incrediable.,1,the nois shield be incredi
2529,Razr Battery - Good buy.,1,razr batteri good buy
2530,Keep up the good work Amazon!!,1,keep up the good work amazon
2534,Great case and price!,1,great case and price
2536,"Bluetooth range is good - a few days ago I left my phone in the trunk, got a call, and carried the conversation without a hitch.",1,bluetooth rang be good a few day ago i leav my phone in the trunk get a call and carri the convers without a hitch
2537,"Small, sleek, impressive looking, practical setup with ample storage in place.",1,small sleek impress look practic setup with ampl storag in place
2538,The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.,1,the eargel channel the sound directli into your ear and seem to increas the sound volum and clariti
2540,I am glad I purchased it.,1,i be glad i purchas it
2545,"No shifting, no bubbling, no peeling, not even a scratch, NOTHING!I couldn't be more happier with my new one for the Droid.",1,no shift no bubbl no peel not even a scratch nothingi couldnt be more happi with my new one for the droid
2549,"I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.",1,i own a jabra earset and be veri happi with it but the sound qualiti especi outgo on thi be well
2550,"I love the camera, it's really pretty good quality.",1,i love the camera it realli pretti good qualiti
2551,Thank you for such great service.,1,thank you for such great servic
2552,Its a total package.,1,it a total packag
2553,"The seller is very understanding and patient, I would definitely buy from them again.",1,the seller be veri understand and patient i would definit buy from them again
2556,Great product for the price!.,1,great product for the price
2557,"I have purchased these for both family and friends, and all enjoy their clarity and ease of use",1,i have purchas these for both famili and friend and all enjoy their clariti and eas of use
2558,Virgin Wireless rocks and so does this cheap little phone!,1,virgin wireless rock and so do thi cheap littl phone
2562,"All in all, I'm quite satisfied with this purchase.",1,all in all im quit satisfi with thi purchas
2567,"Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!",1,great it be new packag nice work good no problem and it come in less time then i expect
2568,Great Product.,1,great product
2571,This fixes all the problems.,1,thi fix all the problem
2573,I am very happy,1,i be veri happi
2574,"I've had no trouble accessing the Internet, downloading ringtones or performing any of the functions.",1,ive have no troubl access the internet download rington or perform ani of the function
2578,It does everything the description said it would.,1,it do everyth the descript say it would
2580,"It works great with a car charger, especially if you cannot plug in two adapters at the same time.",1,it work great with a car charger especi if you can not plug in two adapt at the same time
2583,"It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it's not.",1,it play louder than ani other speaker of thi size the price be so low that most would think the qualiti be lack howev it not
2584,Better than expected.,1,good than expect
2586,Battery is holding up well.,1,batteri be hold up well
2591,Linked to my phone without effort.,1,link to my phone without effort
2592,THey are so cool!,1,they be so cool
2593,Easy to use.,1,easi to use
2594,Better Than New.,1,good than new
2597,A pretty good product.,1,a pretti good product
2598,This is a great phone!.,1,thi be a great phone
2599,"For the price on Amazon, it is an excellent product, which I would highly recommend.",1,for the price on amazon it be an excel product which i would highli recommend
2600,Their Research and Development division obviously knows what they're doing.,1,their research and develop divis obvious know what theyr do
2602,Those phones are working just fine now.,1,those phone be work just fine now
2603,I am more than happy with this product.,1,i be more than happi with thi product
2606,"Overall, I would recommend this phone over the new Walkman.",1,overal i would recommend thi phone over the new walkman
2609,It fits my ear well and is comfortable on.,1,it fit my ear well and be comfort on
2611,clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.,1,clip thi to your belt will deffinit make you feel like 50 cent upandcom
2612,I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.,1,i like design and look of jabra behe the ear headset and 5020 be pretti comfort to wear 24 hour a day without pain in the ear
2613,I was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price.,1,i be amaz at the quick arriv of the two origin lg cell phone batteri and and at a fraction of the price
2619,Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).,1,work veri well pair with a treo 700w and a a skype headset on my pc use a usb bluetooth transceiv
2622,This is a great product..... sure beats using your fingers!.,1,thi be a great product sure beat use your finger
2624,All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long haul.,1,all the other case ive tri normal fall apart after a few month but thi one seem to be in for the long haul
2629,I recommend iGo to anyone with different brand cell phones/mp3 players in the family.,1,i recommend igo to anyon with differ brand cell phonesmp3 player in the famili
2631,"I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!",1,i post more detail comment under the grey or black phone but i have the fire red and it a great color
2632,I did not have any problem with this item and would order it again if needed.,1,i do not have ani problem with thi item and would order it again if need
2634,"Not only did the software do a great job of this, I could also make my own ringtones form my existing CDs without an internet connection.",1,not onli do the softwar do a great job of thi i could also make my own rington form my exist cd without an internet connect
2635,im surprised this is a good quality car charger and there's not much reviews about it.,1,im surpris thi be a good qualiti car charger and there not much review about it
2636,These are fabulous!,1,these be fabul
2638,I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.,1,i use bitpim a free program you can find on the internetto transfer data to the phoneth price of the cabl be excel
2641,Very wind-resistant.,1,veri windresist
2643,"They do not last forever, but is not overly expensive to replace.Easy to operate and the sound is much better than others I have tried.",1,they do not last forev but be not overli expens to replaceeasi to oper and the sound be much good than other i have tri
2646,Phone is sturdy as all nokia bar phones are.,1,phone be sturdi a all nokia bar phone be
2647,Great phone.,1,great phone
2649,I'm pleased.,1,im pleas
2651,I found the product to be easy to set up and use.,1,i find the product to be easi to set up and use
2655,"No ear loop needed, it's tiny and the sound is great.",1,no ear loop need it tini and the sound be great
2657,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall, I still rate this device high.",1,the handsfre part work fine but then the car tri to download the address book and the treo rebootsoveral i still rate thi devic high
2661,I'm happy about this purchase- good quality and low price.,1,im happi about thi purchas good qualiti and low price
2662,I love the look and feel of Samsung flipphones.,1,i love the look and feel of samsung flipphon
2663,Its well-designed and very sharp -- the blue is a very nice color.,1,it welldesign and veri sharp the blue be a veri nice color
2664,Does everything it should and more.,1,do everyth it should and more
2666,Nice Sound.,1,nice sound
2668,Much less than the jawbone I was going to replace it with.,1,much less than the jawbon i be go to replac it with
2669,Setup went very smoothly.,1,setup go veri smoothli
2673,"It is well made, easy to access the phone and has a handy, detachable belt clip.",1,it be well make easi to access the phone and have a handi detach belt clip
2678,"It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.",1,it work fine on my motorola 325 cellphon and a lot good than the wornout batteri do
2679,The volume for the ringer is REAL good (you have choices how loud).,1,the volum for the ringer be real good you have choic how loud
2683,I love the ringtones because they are so upbeat!,1,i love the rington becaus they be so upbeat
2685,Easy to pair with my Samsung Cell.,1,easi to pair with my samsung cell
2689,Works well.,1,work well
2691,Clear crisp sound.,1,clear crisp sound
2692,"I have to use the smallest earpieces provided, but it stays on pretty well.",1,i have to use the small earpiec provid but it stay on pretti well
2696,The phone can also take great pictures and even video clips.,1,the phone can also take great pictur and even video clip
2698,"Because both ears are occupied, background is not distracting at all.",1,becaus both ear be occupi background be not distract at all
2699,"Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day.",1,comfort fit you need your headset to be comfort for at least an hour at a time if not for an entir day
2701,You can't beat the price on these.,1,you cant beat the price on these
2702,"* Comes with a strong light that you can use to light up your camera shots, and even flash SOS signals (seriously!",1,come with a strong light that you can use to light up your camera shot and even flash so signal serious
2703,lightweight and works well.,1,lightweight and work well
2705,I love this cable - it allows me to connect any mini-USB device to my PC.,1,i love thi cabl it allow me to connect ani miniusb devic to my pc
2707,This is cool because most cases are just open there allowing the screen to get all scratched up.,1,thi be cool becaus most case be just open there allow the screen to get all scratch up
2709,Appears to actually outperform the original battery from China that came with my V325i.,1,appear to actual outperform the origin batteri from china that come with my v325i
2713,"jabra ear gels ""R"" the best!.",1,jabra ear gel r the best
2716,"It quit working after I'd used it for about 18 months, so I just purchased another one because this is the best headset I've ever owned.",1,it quit work after id use it for about 18 month so i just purchas anoth one becaus thi be the best headset ive ever own
2718,It was a great phone.,1,it be a great phone
2720,"Good value, works fine - power via USB, car, or wall outlet.",1,good valu work fine power via usb car or wall outlet
2721,My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.,1,my phone doesnt slide around my car now and the grip prevent my phone from slip out of my hand
2722,This is simply the BEST bluetooth headset for sound quality!,1,thi be simpli the best bluetooth headset for sound qualiti
2724,"In the span of an hour, I had two people exclaim ""Whoa - is that the new phone on TV?!?",1,in the span of an hour i have two peopl exclaim whoa be that the new phone on tv
2725,I have always used corded headsets and the freedom from the wireless is very helpful.,1,i have alway use cord headset and the freedom from the wireless be veri help
2726,"This case has passed the one year mark and while it shows signs of wear, it is 100% functional.",1,thi case have pass the one year mark and while it show sign of wear it be 100 function
2727,"Other than that, the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.",1,other than that the leather be nice and soft the fit be veri tight the cut out for the face be a good shape
2728,It has everything I need and I couldn't ask for more.,1,it have everyth i need and i couldnt ask for more
2730,This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.,1,thi product be great it make work a lot easi i can go to the copier while wait on hold for someth
2732,T-Mobile has the best customer service anywhere.,1,tmobil have the best custom servic anywher
2733,Arrived quickly and much less expensive than others being sold.,1,arriv quickli and much less expens than other be sell
2735,"Provides good protection and looks classy, too.",1,provid good protect and look classi too
2736,Krussel Always good.,1,krussel alway good
2737,"The tracfonewebsite is user friendly and makes it easy toactivate, etc.",1,the tracfonewebsit be user friendli and make it easi toactiv etc
2738,The design is very good.4.,1,the design be veri good4
2739,I great reception all the time.,1,i great recept all the time
2740,I would highly recommend this product.,1,i would highli recommend thi product
2745,Fantastic buy and will get again for whatever my next phone is,1,fantast buy and will get again for whatev my next phone be
2747,This BlueAnt Supertooth hands-free phone speaker is AWESOME.,1,thi blueant supertooth handsfre phone speaker be awesom
2749,.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.,1,item arriv quickli and work great with my metro pc samsung schr450 slider phone and soni premium sound in ear plug
2750,"It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time.",1,it be light have plenti of batteri capac and be veri confort to wear for somewhat extend period of time
2752,Blue Ant is easy to use.,1,blue ant be easi to use
2753,Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.,1,cheap but hey it work be pleasantli supris give the low cost of thi item
2756,It's very convenient and simple to use - gets job done & makes the car ride so much smoother.,1,it veri conveni and simpl to use get job do make the car ride so much smoother
2758,The sound quality is excellent as well.,1,the sound qualiti be excel as well
2759,Its the best headset I have used.,1,it the best headset i have use
2761,They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.,1,they have be around for year and carri the high qualiti of antiglar screen protector that i have find to date
2762,Just what I wanted.,1,just what i want
2768,Great product.,1,great product
2769,Crisp and Clear.,1,crisp and clear
2773,The reception has been generally good.,1,the recept have be gener good
2774,"Excellent sound, battery life and inconspicuous to boot!.",1,excel sound batteri life and inconspicu to boot
2775,Great bluetooth!.,1,great bluetooth
2776,I highly recommend this case.,1,i highli recommend thi case
2777,WORTHWHILE.,1,worthwhil
2778,This is a great deal.,1,thi be a great deal
2787,It is simple to use and I like it.,1,it be simpl to use and i like it
2788,"It's a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for optimal data synchronization results!",1,it a great tool for entertain commun and data managementoh be sure to use activesync 42 for optim data synchron result
2791,I own 2 of these cases and would order another.,1,i own 2 of these case and would order anoth
2792,Great Phone.,1,great phone
2793,I bought this battery with a coupon from Amazon and I'm very happy with my purchase.,1,i buy thi batteri with a coupon from amazon and im veri happi with my purchas
2795,Perfect for the PS3.,1,perfect for the ps3
