,text,sentiment,clean_message
2211,"If you hate earbugs, avoid this phone by all means.",0,if you hate earbug avoid thi phone by all mean
2217,"I also didn't like the ""on"" button, it felt like it would crack with use.",0,i also didnt like the on button it felt like it would crack with use
2218,WORST PHONE EVER.,0,worst phone ever
2220,Freezes frequently4.,0,freez frequently4
2221,It's kind of embarrassing to use because of how it looks and mostly it's embarrassing how child-like the company is.,0,it kind of embarrass to use becaus of how it look and mostli it embarrass how childlik the compani be
2223,"All in all, I'd expected a better consumer experience from Motorola.",0,all in all id expect a good consum experi from motorola
2224,There's a horrible tick sound in the background on all my calls that I have never experienced before.,0,there a horribl tick sound in the background on all my call that i have never experi befor
2227,I'm a bit disappointed.,0,im a bit disappoint
2228,"I have had this phone for over a year now, and I will tell you, its not that great.",0,i have have thi phone for over a year now and i will tell you it not that great
2229,I ordered this for sony Ericsson W810i but I think it only worked once (thats when I first used it).,0,i order thi for soni ericsson w810i but i think it onli work onc that when i first use it
2230,The battery is completely useless to me.,0,the batteri be complet useless to me
2231,What a big waste of time.,0,what a big wast of time
2232,Don't waste your $$$ on this one.,0,dont wast your on thi one
2239,Do not make the same mistake as me.,0,do not make the same mistak a me
2240,Big Disappointment with calendar sync.,0,big disappoint with calendar sync
2241,the phone was unusable and was not new.,0,the phone be unus and be not new
2242,Worst Customer Service Ever.,0,worst custom servic ever
2243,"No additional ear gels provided, and no instructions whatsoever.",0,no addit ear gel provid and no instruct whatsoev
2244,It defeats the purpose of a bluetooth headset.,0,it defeat the purpos of a bluetooth headset
2248,Internet is excrutiatingly slow.,0,internet be excrutiatingli slow
2254,This product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it,0,thi product have a strong rubberpetroleum smell that be unbear after a while and caus me to return it
2255,poor quality and service.,0,poor qualiti and servic
2256,"The cable looks so thin and flimsy, it is scary.",0,the cabl look so thin and flimsi it be scari
2263,Absolutel junk.,0,absolutel junk
2264,THAT one didn't work either.,0,that one didnt work either
2266,Returned 8 hours later.,0,return 8 hour later
2268,Don't waste your money!.,0,dont wast your money
2270,"Not only will it drain your player, but may also potentially fry it.",0,not onli will it drain your player but may also potenti fri it
2272,Unreliable - I'm giving up.,0,unreli im give up
2274,Avoid this one if you can.,0,avoid thi one if you can
2276,I wasted my little money with this earpiece.,0,i wast my littl money with thi earpiec
2282,"First of all, it doesn't wear well.",0,first of all it doesnt wear well
2286,I wouldn't recommend buying this product.,0,i wouldnt recommend buy thi product
2287,Piece of Junk.,0,piec of junk
2288,Poorly contstruct hinge.,0,poorli contstruct hing
2291,Don't buy it.,0,dont buy it
2293,DO NOT PURCHASE THIS PHONE.,0,do not purchas thi phone
2298,Customer service was terrible.,0,custom servic be terribl
2299,Battery life still not long enough in Motorola Razor V3i.,0,batteri life still not long enough in motorola razor v3i
2300,Sending it back.,0,send it back
2307,"As many people complained, I found this headset's microphone was very weak.",0,a mani peopl complain i find thi headset microphon be veri weak
2308,My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,0,my 5year old nokia 2160 from tracfon hold the charg a lot good than thi
2309,They do not care about the consumer one bit.,0,they do not care about the consum one bit
2311,The instruction manual is lacking.,0,the instruct manual be lack
2314,The battery is unreliable as well as the service use antena.,0,the batteri be unreli as well a the servic use antena
2315,It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired headset (that plugged into an LG).,0,it uncomfort and the sound qualiti be quit poor compar with the phone razr or with my previou wire headset that plug into an lg
2318,I want my money back.,0,i want my money back
2321,I ordered this product first and was unhappy with it immediately.,0,i order thi product first and be unhappi with it immedi
2322,The Ngage is still lacking in earbuds.,0,the ngage be still lack in earbud
2324,"I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.",0,i have 23 bar on my cell phone when i be home but you cant not hear anyth
2326,"However-the riingtones are not the best, and neither are the games.",0,howeverth riington be not the best and neither be the game
2327,The plug did not work very well.,0,the plug do not work veri well
2328,AMAZON SUCKS.,0,amazon suck
2329,Rip off---- Over charge shipping.,0,rip off over charg ship
2335,1. long lasting battery (you don't have to recharge it as frequentyly as some of the flip phones)2.,0,1 long last batteri you dont have to recharg it as frequentyli a some of the flip phones2
2336,Obviously there is a problem with the adhesive.,0,obvious there be a problem with the adhes
2337,Very disappointing.,0,veri disappoint
2338,"It was an inexpensive piece, but I would still have expected better quality.",0,it be an inexpens piec but i would still have expect good qualiti
2339,It is practically useless and did not add any kind of boost to my reception after I bought it.,0,it be practic useless and do not add ani kind of boost to my recept after i buy it
2341,Was not happy.,0,be not happi
2342,A PIECE OF JUNK THAT BROKE AFTER BEING ON MY PHONE FOR 2 DAYS!!!,0,a piec of junk that break after be on my phone for 2 day
2344,Worst customer service.,0,worst custom servic
2346,Reception is terrible and full of static.,0,recept be terribl and full of static
2349,"I was sitting in my vehicle, with the cradle on my belt, and the headset lost signal.",0,i be sit in my vehicl with the cradl on my belt and the headset lose signal
2350,Were JERKS on the phone.,0,be jerk on the phone
2353,Their network coverage in Los Angeles is horrible.,0,their network coverag in lo angel be horribl
2354,Excellent starter wireless headset.,0,excel starter wireless headset
2355,"The loudspeaker option is great, the bumpers with the lights is very ... appealing.",0,the loudspeak option be great the bumper with the light be veri appeal
2356,The only thing that I think could improve is the sound leaks out from the headset.,0,the onli thing that i think could improv be the sound leak out from the headset
2357,"First off the reception sucks, I have never had more than 2 bars, ever.",0,first off the recept suck i have never have more than 2 bar ever
2358,The phone gets EXTREMELY HOT!,0,the phone get extrem hot
2361,"Also, if your phone is dropped, this case is not going to save it, specially when dropped face down.",0,also if your phone be drop thi case be not go to save it special when drop face down
2363,"bad fit, way too big.",0,bad fit way too big
2366,Waste of money.,0,wast of money
2370,"I'll be drivng along, and my headset starts ringing for no reason.",0,ill be drivng along and my headset start ring for no reason
2373,The worst phone I've ever had.... Only had it for a few months.,0,the bad phone ive ever have onli have it for a few month
2374,Not a good item.. It worked for a while then started having problems in my auto reverse tape player.,0,not a good item it work for a while then start have problem in my auto revers tape player
2375,This is so embarassing and also my ears hurt if I try to push the ear plug into my ear.,0,thi be so embarass and also my ear hurt if i tri to push the ear plug into my ear
2377,This is a VERY average phone with bad battery life that operates on a weak network.,0,thi be a veri averag phone with bad batteri life that oper on a weak network
2379,Soyo technology sucks.,0,soyo technolog suck
2382,Same problem as others have mentioned.,0,same problem a other have mention
2385,The worst piece of crap ever along with the Verizon customer service.,0,the bad piec of crap ever along with the verizon custom servic
2386,Poor sound quality.,0,poor sound qualiti
2391,The picture resolution is far below what other comparably-priced phones are offering today.,0,the pictur resolut be far below what other comparablypr phone be offer today
2396,"Using all earpieces, left or right, this thing will not stay on my ear.",0,use all earpiec leav or right thi thing will not stay on my ear
2399,Still Waiting...... I'm sure this item would work well.. if I ever recieve it!,0,still wait im sure thi item would work well if i ever reciev it
2400,what a disappointment,0,what a disappoint
2404,don't waste your money and time.,0,dont wast your money and time
2406,"It's so stupid to have to keep buying new chargers, car chargers, cradles, headphones and car kits every time a new phone comes out.",0,it so stupid to have to keep buy new charger car charger cradl headphon and car kit everi time a new phone come out
2409,I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.,0,i come over from verizon becaus cingulair have nicer cell phone the first thing i notic be the realli bad servic
2410,I'll be looking for a new earpiece.,0,ill be look for a new earpiec
2413,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement,0,we receiv a white color batteri that go dead after a coupl hoursth origin use to last a week but still last long than thereplac
2414,After a year the battery went completely dead on my headset.,0,after a year the batteri go complet dead on my headset
2417,This is the first phone I've had that has been so cheaply made.,0,thi be the first phone ive have that have be so cheapli make
2418,"Att is not clear, sound is very distorted and you have to yell when you talk.",0,att be not clear sound be veri distort and you have to yell when you talk
2419,The plastic breaks really easy on this clip.,0,the plastic break realli easi on thi clip
2421,Don't make the same mistake I did.,0,dont make the same mistak i do
2422,Oh and I forgot to also mention the weird color effect it has on your phone.,0,oh and i forget to also mention the weird color effect it have on your phone
2424,Also the area where my unit broke).- I'm not too fond of the magnetic strap.,0,also the area where my unit break im not too fond of the magnet strap
2427,"Another note about this phone's appearance is that it really looks rather bland, especially in the all black model.",0,anoth note about thi phone appear be that it realli look rather bland especi in the all black model
2432,Low Quality.,0,low qualiti
2435,Warning - Stay away.,0,warn stay away
2436,I wish I could return the unit and get back my money.,0,i wish i could return the unit and get back my money
2438,I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.,0,i use to talk on it for 1 1 12 hour and the batteri would be liter drain and die
2439,"If you don't find it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.",0,if you dont find it too bad a again the unit come with one earpad onlyi would not recommend thi to anyon
2440,Very Displeased.,0,veri displeas
2441,"I might have gotten a defect, but I would not risk buying it again because of the built quality alone.",0,i might have get a defect but i would not risk buy it again becaus of the built qualiti alon
2442,They made this case too small and is very difficult to install.,0,they make thi case too small and be veri difficult to instal
2446,Does not fit.,0,do not fit
2449,There's really nothing bad I can say about this headset.,0,there realli noth bad i can say about thi headset
2453,I even fully charged it before I went to bed and turned off blue tooth and wi-fi and noticed that it only had 20 % left in the morning.,0,i even fulli charg it befor i go to bed and turn off blue tooth and wifi and notic that it onli have 20 leav in the morn
2454,I've also had problems with the phone reading the memory card in which I always turn it on and then off again.,0,ive also have problem with the phone read the memori card in which i alway turn it on and then off again
2455,Not good when wearing a hat or sunglasses.,0,not good when wear a hat or sunglass
2459,Horrible phone.,0,horribl phone
2460,BT50 battery junk!.,0,bt50 batteri junk
2462,Cant get the software to work with my computer.,0,cant get the softwar to work with my comput
2463,Disappointed!.,0,disappoint
2464,poor voice clarity.,0,poor voic clariti
2466,No buyers remorse on this one!.,0,no buyer remors on thi one
2467,Very disappointed in AccessoryOne.,0,veri disappoint in accessoryon
2468,I find this inexcusable and so will probably be returning this phone and perhaps changing carriers.,0,i find thi inexcus and so will probabl be return thi phone and perhap chang carrier
2471,The update procedure is difficult and cumbersome.,0,the updat procedur be difficult and cumbersom
2472,Disappointment.. I hate anything that goes in my ear.,0,disappoint i hate anyth that go in my ear
2476,"Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).",0,uncomfort in the ear dont use with lg vx9900 env
2477,The volume switch rocketed out of the unit to a destination unknown.,0,the volum switch rocket out of the unit to a destin unknown
2479,I'd like to return it.,0,id like to return it
2481,"Verizon's bills, however, are difficult to understand even though their pricing plans are simple.",0,verizon bill howev be difficult to understand even though their price plan be simpl
2485,A Disappointment.,0,a disappoint
2486,Its not user friendly.,0,it not user friendli
2487,Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect.,0,unfortun the abil to actual know you be receiv a call be a rather import featur and thi phone be piti in that respect
2488,"Then I exchanged for the same phone, even that had the same problem.",0,then i exchang for the same phone even that have the same problem
2489,This results in the phone being either stuck at max volume or mute.,0,thi result in the phone be either stick at max volum or mute
2494,Pretty piece of junk.,0,pretti piec of junk
2495,Plug was the wrong size.,0,plug be the wrong size
2497,Save your money.... I've had this item for 11 months now.,0,save your money ive have thi item for 11 month now
2498,Bad Purchase.,0,bad purchas
2502,Defective crap.,0,defect crap
2503,I would have given no star if I was able.,0,i would have give no star if i be abl
2505,"The sound quality for the device is unacceptable.Unless you are in a really quiet area, you almost hear nothing.",0,the sound qualiti for the devic be unacceptableunless you be in a realli quiet area you almost hear noth
2506,I would not recommend this item to anyone.,0,i would not recommend thi item to anyon
2507,The holster that arrived did not match the photo in the ad.,0,the holster that arriv do not match the photo in the ad
2509,"As an earlier review noted, plug in this charger and nothing happens.",0,a an earli review note plug in thi charger and noth happen
2511,You never know if you pushed it hard enough or the right number of times for the function you want or not.,0,you never know if you push it hard enough or the right number of time for the function you want or not
2519,I am not impressed with this and i would not recommend this item to anyone.,0,i be not impress with thi and i would not recommend thi item to anyon
2520,My only complaint is the standard sound volume is a little low even when turned up to 5(of 5),0,my onli complaint be the standard sound volum be a littl low even when turn up to 5of 5
2525,REALLY UGLY.,0,realli ugli
2526,"horrible, had to switch 3 times.",0,horribl have to switch 3 time
2528,No real improvement.,0,no real improv
2531,They refuse to refund or replace.,0,they refus to refund or replac
2532,Unfortunately it's easy to accidentally activate them with the gentle-touch buttons if you accidentally touch the phone to your face while listening.,0,unfortun it easi to accident activ them with the gentletouch button if you accident touch the phone to your face while listen
2533,So I basically threw my money out the window for nothing.,0,so i basic throw my money out the window for noth
2535,All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I am not laughing.,0,all it take be one drop from about 6 inch abov the kitchen counter and it be crackedi be not impress and i be not laugh
2539,none of the new ones have ever quite worked properly.,0,none of the new one have ever quit work properli
2541,I've missed numerous calls because of this reason.,0,ive miss numer call becaus of thi reason
2542,"Perhaps my phone is defective, but people cannot hear me when I use this.",0,perhap my phone be defect but peopl can not hear me when i use thi
2543,Don't buy this product.,0,dont buy thi product
2544,"sucked, most of the stuff does not work with my phone.",0,suck most of the stuff do not work with my phone
2546,Worst software ever used.... If I could give this zero stars I would.,0,bad softwar ever use if i could give thi zero star i would
2547,Trying to make a call on these is an exercise in frustration.,0,tri to make a call on these be an exercis in frustrat
2548,The case is a flimsy piece of plastic and has no front or side protection whatsoever.,0,the case be a flimsi piec of plastic and have no front or side protect whatsoev
2554,I give Wirefly 1 star.I will contact Cingular/AT&T; and inform them of this practice.,0,i give wirefli 1 stari will contact cingularatt and inform them of thi practic
2555,It's AGGRAVATING!,0,it aggrav
2559,"None of it works, just don't buy it.",0,none of it work just dont buy it
2560,"Muddy, low quality sound, and the casing around the wire's insert was poorly super glued and slid off.",0,muddi low qualiti sound and the case around the wire insert be poorli super glue and slide off
2561,Please dont waste your money.,0,pleas dont wast your money
2563,"If you are looking for a good quality Motorola Headset keep looking, this isn't it.",0,if you be look for a good qualiti motorola headset keep look thi isnt it
2564,Yet Plantronincs continues to use the same flawed charger design.,0,yet plantroninc continu to use the same flaw charger design
2565,Disapointing Results.,0,disapoint result
2566,Cumbersome design.,0,cumbersom design
2569,It's A PIECE OF CRAP!,0,it a piec of crap
2570,"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0,my experi be terribl thi be my fourth bluetooth headset and while it be much more comfort than my last jabra which i hat
2572,Worst ever.,0,worst ever
2575,"I can barely ever hear on it and am constantly saying ""what?""",0,i can bare ever hear on it and be constantli say what
2576,The battery life is highly unacceptable.,0,the batteri life be highli unaccept
2577,That company is a joke.,0,that compani be a joke
2579,Due to this happening on every call I was forced to stop using this headset.,0,due to thi happen on everi call i be forc to stop use thi headset
2581,"Verizon tech support walked my through a few procedures, none of which worked and I ended up having to do a hard re-set, wiping out all my data.",0,verizon tech support walk my through a few procedur none of which work and i end up have to do a hard reset wipe out all my data
2582,"Voice Quality, Signal Strength, Dropped Calls.",0,voic qualiti signal strength drop call
2585,"It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is difficult to push them.",0,it feel poorli construct the menu be difficult to navig and the button be so recess that it be difficult to push them
2587,Also difficult to put on.I'd recommend avoiding this product.,0,also difficult to put onid recommend avoid thi product
2588,"I only used it two days, and it wasn't always easy to hear with.",0,i onli use it two day and it wasnt alway easi to hear with
2589,I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.,0,i get the car charger and not even after a week the charger be brokeni go to plug it in and it start smoke
2590,Sprint - terrible customer service.,0,sprint terribl custom servic
2595,"What possesed me to get this junk, I have no idea...",0,what posses me to get thi junk i have no idea
2596,Piece of trash.,0,piec of trash
2601,"The real killer is the volume, and of course it breaking.",0,the real killer be the volum and of cours it break
2604,Poor Construction.,0,poor construct
2605,This is infuriating.,0,thi be infuri
2607,Sprint charges for this service.,0,sprint charg for thi servic
2608,"It is cheap, and it feel and look just as cheap.",0,it be cheap and it feel and look just a cheap
2610,It doesn't work in Europe or Asia.,0,it doesnt work in europ or asia
2614,the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.,0,the bad phone from samsungcrap thi crappi samsung e715 be the bad i have ever seeen
2615,the charger worked for about a week and then completely stopped charging my phone.,0,the charger work for about a week and then complet stop charg my phone
2616,Poor product.,0,poor product
2617,However I needed some better instructions.,0,howev i need some good instruct
2618,You need two hands to operate the screen.This software interface is decade old and cannot compete with new software designs.,0,you need two hand to oper the screenthi softwar interfac be decad old and can not compet with new softwar design
2620,"Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.",0,steer clear of thi product and go with the genuin palm replacementr pen which come in a threepack
2621,DO NOT BUY DO NOT BUYIT SUCKS,0,do not buy do not buyit suck
2623,"Plus, I seriously do not believe it is worth its steep price point.",0,plu i serious do not believ it be worth it steep price point
2625,Very Dissapointing Performance.,0,veri dissapoint perform
2626,Don't make the same mistake that I did and please don't buy this phone.,0,dont make the same mistak that i do and pleas dont buy thi phone
2627,This phone might well be the worst I've ever had in any brand.,0,thi phone might well be the bad ive ever have in ani brand
2628,Case was more or less an extra that I originally put on but later discarded because it scratched my ear.,0,case be more or less an extra that i origin put on but later discard becaus it scratch my ear
2630,Don't bother - go to the store.,0,dont bother go to the store
2633,You get what you pay for I guess.,0,you get what you pay for i guess
2637,"However, BT headsets are currently not good for real time games like first-person shooters since the audio delay messes me up.",0,howev bt headset be current not good for real time game like firstperson shooter sinc the audio delay mess me up
2639,Disappointing accessory from a good manufacturer.,0,disappoint accessori from a good manufactur
2640,"Performed awful -- muffled, tinny incoming sound and severe echo for those on the other end of the call.",0,perform aw muffl tinni incom sound and sever echo for those on the other end of the call
2642,"Obviously they have a terrible customer service, so you get what you pay for.",0,obvious they have a terribl custom servic so you get what you pay for
2644,"I contacted the company and they told me that, although the unit was still under warranty, if I couldn't produce my receipt I was out of luck.",0,i contact the compani and they tell me that although the unit be still under warranti if i couldnt produc my receipt i be out of luck
2645,Linksys should have some way to exchange a bad phone for a refurb unit or something!,0,linksi should have some way to exchang a bad phone for a refurb unit or someth
2648,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.",0,when i place my treo into the case not onli be it not snug but there be a lot of extra room on the side
2650,Battery is terrible.,0,batteri be terribl
2652,The earpiece on this is too large or too heavy...it keeps falling out of my ear.,0,the earpiec on thi be too larg or too heavyit keep fall out of my ear
2653,Utter crap.. Sound quality is TERRIBLE.,0,utter crap sound qualiti be terribl
2654,"The charger arrived within the promised timeframe, but it did not work.",0,the charger arriv within the promis timefram but it do not work
2656,"Finally, after three or four times the spring of the latch broke and I could not use it any longer on the visor.",0,final after three or four time the spring of the latch break and i could not use it ani longer on the visor
2658,Talk about USELESS customer service.,0,talk about useless custom servic
2659,"It felt too light and ""tinny."".",0,it felt too light and tinni
2660,This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.,0,thi do not fit the palm tungsten e2 and it break the first time i tri to plug it in
2665,I could not recommend these more.,0,i could not recommend these more
2667,"Looks good in the picture, but this case was a huge disappointment!!",0,look good in the pictur but thi case be a huge disappoint
2670,its extremely slow and takes forever to do anything with it.,0,it extrem slow and take forev to do anyth with it
2671,"A must study for anyone interested in the ""worst sins"" of industrial design.",0,a must studi for anyon interest in the bad sin of industri design
2672,The first thing that happened was that the tracking was off.,0,the first thing that happen be that the track be off
2674,Then I had to continue pairing it periodically since it somehow kept dropping.,0,then i have to continu pair it period sinc it somehow keep drop
2675,Can't upload ringtones from a third party.,0,cant upload rington from a third parti
2676,"Bluetooth does not work, phone locks up, screens just flash up and now it just makes calls randomly while in my pocket locked.",0,bluetooth do not work phone lock up screen just flash up and now it just make call randomli while in my pocket lock
2677,Truly awful.,0,truli aw
2680,And none of the tones is acceptable.,0,and none of the tone be accept
2681,camera color balance is AWFUL.,0,camera color balanc be aw
2682,"This product is clearly not ready for prime time, I don't care how cool it looks, if you can't tell a call is coming in it's worthless.",0,thi product be clearli not readi for prime time i dont care how cool it look if you cant tell a call be come in it worthless
2684,Chinese Forgeries Abound!.,0,chines forgeri abound
2686,The instructions didn't explain that a microphone jack could be used.,0,the instruct didnt explain that a microphon jack could be use
2687,i would advise to not purchase this item it never worked very well.,0,i would advis to not purchas thi item it never work veri well
2688,Too bad you have to pay up to $$$ a month for the service!,0,too bad you have to pay up to a month for the servic
2690,The nokia CA-42 USB cable did not work with my phone.,0,the nokia ca42 usb cabl do not work with my phone
2693,"The biggest complaint I have is, the battery drains superfast.",0,the big complaint i have be the batteri drain superfast
2694,The design might be ergonomic in theory but I could not stand having these in my ear.,0,the design might be ergonom in theori but i could not stand have these in my ear
2695,Do NOT buy if you want to use the holster.,0,do not buy if you want to use the holster
2697,It doesn't make you look cool.,0,it doesnt make you look cool
2700,"Also, the phone doesn't seem to accept anything except CBR mp3s, preferably ripped by Windows Media Player.",0,also the phone doesnt seem to accept anyth except cbr mp3 prefer rip by window medium player
2704,So just beware.,0,so just bewar
2706,So anyone near you will hear part of your conversation.,0,so anyon near you will hear part of your convers
2708,I bought this phone as a replacement for my StarTac and have regretted it since.,0,i buy thi phone a a replac for my startac and have regret it sinc
2710,Can't store anything but phone numbers to SIM.,0,cant store anyth but phone number to sim
2711,"It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.",0,it last less than 3o minut if i actual tri to use the phonemi wife have the same phone with the same problem
2712,Poor quality.,0,poor qualiti
2714,Not worth it.,0,not worth it
2715,The phone crashed completely and now I have to get it replaced.,0,the phone crash complet and now i have to get it replac
2717,"Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external battery, wall outlet, etc).",0,unfortun it will not recharg my iphon 4 despit connect it from multipl power sourc imac extern batteri wall outlet etc
2719,if you simply want a small flip phone -- look elsewhere as the extra bells & whistles are mediocre.,0,if you simpli want a small flip phone look elsewher a the extra bell whistl be mediocr
2723,Think it over when you plan to own this one!This sure is the last MOTO phone for me!,0,think it over when you plan to own thi onethi sure be the last moto phone for me
2729,After receiving and using the product for just 2 days it broke.,0,after receiv and use the product for just 2 day it break
2731,None of the three sizes they sent with the headset would stay in my ears.,0,none of the three size they send with the headset would stay in my ear
2734,We have tried 2 units and they both failed within 2 months.. Pros,0,we have tri 2 unit and they both fail within 2 month pro
2741,"Couldn't use the unit with sunglasses, not good in Texas!",0,couldnt use the unit with sunglass not good in texa
2742,It dit not work most of the time with my Nokia 5320.,0,it dit not work most of the time with my nokia 5320
2743,"Bought mainly for the charger, which broke soon after purchasing.",0,buy mainli for the charger which break soon after purchas
2744,"If you like a loud buzzing to override all your conversations, then this phone is for you!",0,if you like a loud buzz to overrid all your convers then thi phone be for you
2746,"stay away from this store, be careful.",0,stay away from thi store be care
2748,Does not fit.,0,do not fit
2751,disappointing.,0,disappoint
2754,The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.,0,the camera on the phone may be use a a dustpan when indoor id rather be use a dispos then thi
2755,Then a few days later the a puff of smoke came out of the phone while in use.,0,then a few day later the a puff of smoke come out of the phone while in use
2757,The nano stated it.My son was dissapointed.,0,the nano state itmi son be dissapoint
2760,Would not reccommend.,0,would not reccommend
2763,This particular model would not work with my Motorola Q smartphone.,0,thi particular model would not work with my motorola q smartphon
2764,wont work right or atleast for me.,0,wont work right or atleast for me
2765,in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.,0,in addit it feel amp look a if the phone be all lightweight cheap plastic
2766,"But now that it is ""out of warranty"" the same problems reoccure.Bottom line... put your money somewhere else... Cingular will not support it.",0,but now that it be out of warranti the same problem reoccurebottom line put your money somewher els cingular will not support it
2767,"I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good",0,i realli want the plantron 510 to be the right one but it have too mani issu for meth good
2770,AFter the first charge kept going dead after 12 minutes.,0,after the first charg keep go dead after 12 minut
2771,"VERY cheap plastic, creaks like an old wooden floor.",0,veri cheap plastic creak like an old wooden floor
2772,"I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.",0,i get absolut horribl recept in my apart where with other phone i have not have thi problem
2779,"After my phone got to be about a year old, it's been slowly breaking despite much care on my part.",0,after my phone get to be about a year old it be slowli break despit much care on my part
2780,I am sorry I made this purchase.,0,i be sorri i make thi purchas
2781,I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.,0,i buy these hop i could make my bluetooth headset fit well but these thing make it imposs to wear
2782,Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade discount.,0,treo and tmobil refus to replac it again and forc me to buy anoth phone without ani kind of upgrad discount
2783,It was horrible!.,0,it be horribl
2784,I don't think it would hold it too securly on your belt.,0,i dont think it would hold it too securli on your belt
2785,This allows the possibility of double booking for the same date and time after the first.,0,thi allow the possibl of doubl book for the same date and time after the first
2786,They work about 2 weeks then break.,0,they work about 2 week then break
2789,I can't use this case because the smell is disgusting.,0,i cant use thi case becaus the smell be disgust
2790,NOT WHAT I WANTED.,0,not what i want
2794,"The internet access was fine, it the rare instance that it worked.",0,the internet access be fine it the rare instanc that it work
2798,$50 Down the drain.,0,50 down the drain
2799,I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.,0,i tri talk real loud but shout on the telephon get old and i be still tell it wasnt great
2803,"If there is a wind, it is completely useless.",0,if there be a wind it be complet useless
2805,Does Not Work.,0,do not work
2806,"At first I thought I was grtting a good deal at $7.44, until I plugged it into my phone (V3c Razr).",0,at first i think i be grtting a good deal at 744 until i plug it into my phone v3c razr
2810,Improper description.... I had to return it.,0,improp descript i have to return it
2814,Battery has no life.,0,batteri have no life
2815,I checked everywhere and there is no feature for it which is really disappointing.,0,i check everywher and there be no featur for it which be realli disappoint
2818,Doesn't do the job.,0,doesnt do the job
2824,Awkward to use and unreliable.,0,awkward to use and unreli
2826,Not as good as I had hoped.,0,not as good a i have hop
2828,Doesn't Work.,0,doesnt work
2830,Unfortunately it did not work.,0,unfortun it do not work
2831,All three broke within two months of use.,0,all three break within two month of use
2832,dont buy it.,0,dont buy it
2833,"My father has the V265, and the battery is dying.",0,my father have the v265 and the batteri be die
2834,"However, the ear pads come off easily and after only one week I lost one.",0,howev the ear pad come off easili and after onli one week i lose one
2835,"The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.",0,the call drop the phone come on and off at will the screen go black and the bad of all it stop ring intermitt
2836,"Horrible, horrible protector.",0,horribl horribl protector
2837,I don't like this Nokia either.,0,i dont like thi nokia either
2838,"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.",0,reach for the bottom row be uncomfort and the send and end key be not where i expect them to be3
2839,I have bought this Nokia cell phone a few weeks ago and it was a nightmare.,0,i have buy thi nokia cell phone a few week ago and it be a nightmar
2840,It would take too long to describe how bad my customer service experience has been with Amazon.,0,it would take too long to describ how bad my custom servic experi have be with amazon
2841,the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!,0,the onli veri disappoint thing be there be no speakerphon
2842,Terrible.. My car will not accept this cassette.,0,terribl my car will not accept thi cassett
2843,"Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.",0,product be useless sinc it do not have enough charg current to charg the 2 cellphon i be plan to use it with
2844,It's not what it says it is.,0,it not what it say it be
2845,Stay Away From the Q!.,0,stay away from the q
2846,Used and dirty.,0,use and dirti
2847,Very unreliable service from T-mobile !,0,veri unreli servic from tmobil
2848,Not good enough for the price.,0,not good enough for the price
2849,I bought two of them and neither will charge.,0,i buy two of them and neither will charg
2853,These products cover up the important light sensor above the ear outlet.,0,these product cover up the import light sensor abov the ear outlet
2855,Just does not work.,0,just do not work
2856,Poor Reliability.,0,poor reliabl
2858,"If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.",0,if i take a pictur the batteri drop a bar and start beep let me know it die
2859,"Terrible product, and waste of money!",0,terribl product and wast of money
2860,Last time buying from you.,0,last time buy from you
2861,It was a waste of my money.,0,it be a wast of my money
